Date,Open,High,Low,Close,Volume,Instrument,Ticker
2021-02-24,763.25,806.9749755859375,758.125,803.2249755859375,14314332,HDFCBANK,HDFCBANK.NS
2021-02-25,804.875,818.125,801.0,803.2000122070312,20109570,HDFCBANK,HDFCBANK.NS
2021-02-26,793.5250244140625,794.4500122070312,760.5,767.2000122070312,27912846,HDFCBANK,HDFCBANK.NS
2021-03-01,782.0,786.2750244140625,770.3499755859375,779.4500122070312,13536018,HDFCBANK,HDFCBANK.NS
2021-03-02,787.8499755859375,793.75,775.5,784.0999755859375,16110038,HDFCBANK,HDFCBANK.NS
2021-03-03,792.0,798.0,782.5,793.4249877929688,11222410,HDFCBANK,HDFCBANK.NS
2021-03-04,774.2750244140625,785.5,769.5499877929688,776.0250244140625,16291438,HDFCBANK,HDFCBANK.NS
2021-03-05,765.5,772.7999877929688,760.5499877929688,765.0,17445822,HDFCBANK,HDFCBANK.NS
2021-03-08,771.0,777.5,756.25,759.75,15117050,HDFCBANK,HDFCBANK.NS
2021-03-09,772.5,782.8499755859375,769.125,781.25,15066696,HDFCBANK,HDFCBANK.NS
2021-03-10,786.0,787.5,776.0750122070312,777.875,11055016,HDFCBANK,HDFCBANK.NS
2021-03-12,800.0,800.0,767.5250244140625,775.9749755859375,15631204,HDFCBANK,HDFCBANK.NS
2021-03-15,774.2000122070312,774.2000122070312,757.6500244140625,764.3250122070312,12230386,HDFCBANK,HDFCBANK.NS
2021-03-16,765.4500122070312,770.2000122070312,755.0,756.0750122070312,13722366,HDFCBANK,HDFCBANK.NS
2021-03-17,762.125,769.5,745.0999755859375,747.6749877929688,21064428,HDFCBANK,HDFCBANK.NS
2021-03-18,755.875,761.0250244140625,740.5750122070312,745.5,18065540,HDFCBANK,HDFCBANK.NS
2021-03-19,742.5,755.5999755859375,737.0250244140625,748.75,21235020,HDFCBANK,HDFCBANK.NS
2021-03-22,747.4500122070312,747.4500122070312,730.2000122070312,734.5750122070312,14015632,HDFCBANK,HDFCBANK.NS
2021-03-23,735.0,753.7249755859375,734.5499877929688,750.0750122070312,19761428,HDFCBANK,HDFCBANK.NS
2021-03-24,745.4500122070312,753.2249755859375,735.5,739.4000244140625,16368900,HDFCBANK,HDFCBANK.NS
2021-03-25,745.0999755859375,747.7750244140625,725.125,731.6749877929688,23964356,HDFCBANK,HDFCBANK.NS
2021-03-26,747.0,749.5,737.0,745.6500244140625,12021258,HDFCBANK,HDFCBANK.NS
2021-03-30,753.3250122070312,781.2750244140625,750.7750244140625,776.8499755859375,25607644,HDFCBANK,HDFCBANK.NS
2021-03-31,774.0,774.0,744.0,746.8250122070312,30774506,HDFCBANK,HDFCBANK.NS
2021-04-01,749.7000122070312,749.7000122070312,732.5,743.375,35763762,HDFCBANK,HDFCBANK.NS
2021-04-05,740.0,742.5,715.5,724.7999877929688,16006586,HDFCBANK,HDFCBANK.NS
2021-04-06,730.0,731.3250122070312,716.3250122070312,720.125,15075734,HDFCBANK,HDFCBANK.NS
2021-04-07,719.6500244140625,728.3499755859375,710.7750244140625,723.5999755859375,25088180,HDFCBANK,HDFCBANK.NS
2021-04-08,726.5,730.4500122070312,715.25,716.4000244140625,17613592,HDFCBANK,HDFCBANK.NS
2021-04-09,713.0,716.4000244140625,707.5499877929688,710.875,28157816,HDFCBANK,HDFCBANK.NS
2021-04-12,696.5,699.5,676.5,683.5250244140625,22549128,HDFCBANK,HDFCBANK.NS
2021-04-13,684.0,703.2249755859375,680.5,700.1749877929688,18600682,HDFCBANK,HDFCBANK.NS
