Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2025-08-08,970.8920288085938,13895264,HDFCBANK,HDFCBANK.NS
2025-08-11,981.5654296875,9105854,HDFCBANK,HDFCBANK.NS
2025-08-12,968.924560546875,12937802,HDFCBANK,HDFCBANK.NS
2025-08-13,974.0399169921875,13577396,HDFCBANK,HDFCBANK.NS
2025-08-14,979.35205078125,17511716,HDFCBANK,HDFCBANK.NS
2025-08-18,985.5003662109375,19284796,HDFCBANK,HDFCBANK.NS
2025-08-19,979.35205078125,12352438,HDFCBANK,HDFCBANK.NS
2025-08-20,977.9256591796875,9950228,HDFCBANK,HDFCBANK.NS
2025-08-21,979.4012451171875,12439850,HDFCBANK,HDFCBANK.NS
2025-08-22,966.317626953125,19833502,HDFCBANK,HDFCBANK.NS
2025-08-25,966.0717163085938,17518044,HDFCBANK,HDFCBANK.NS
2025-08-26,957.5625,16917731,HDFCBANK,HDFCBANK.NS
2025-08-28,942.2162475585938,25438255,HDFCBANK,HDFCBANK.NS
2025-08-29,936.1171264648438,14823813,HDFCBANK,HDFCBANK.NS
2025-09-01,935.1333618164062,20178344,HDFCBANK,HDFCBANK.NS
2025-09-02,929.1326904296875,14196320,HDFCBANK,HDFCBANK.NS
2025-09-03,938.9207763671875,16083481,HDFCBANK,HDFCBANK.NS
2025-09-04,945.610107421875,17597657,HDFCBANK,HDFCBANK.NS
2025-09-05,947.7251586914062,11602111,HDFCBANK,HDFCBANK.NS
2025-09-08,950.2828369140625,11711307,HDFCBANK,HDFCBANK.NS
2025-09-09,949.4467163085938,13985539,HDFCBANK,HDFCBANK.NS
2025-09-10,950.1845092773438,18091100,HDFCBANK,HDFCBANK.NS
2025-09-11,952.0535278320312,15113633,HDFCBANK,HDFCBANK.NS
2025-09-12,951.5617065429688,14363519,HDFCBANK,HDFCBANK.NS
2025-09-15,951.3157348632812,14486377,HDFCBANK,HDFCBANK.NS
2025-09-16,951.1190185546875,18661794,HDFCBANK,HDFCBANK.NS
2025-09-17,950.7747192382812,17361476,HDFCBANK,HDFCBANK.NS
2025-09-18,961.0055541992188,17791598,HDFCBANK,HDFCBANK.NS
2025-09-19,951.168212890625,31243267,HDFCBANK,HDFCBANK.NS
2025-09-22,948.5121459960938,10854415,HDFCBANK,HDFCBANK.NS
2025-09-23,941.6260375976562,21022298,HDFCBANK,HDFCBANK.NS
2025-09-24,935.5761108398438,15117220,HDFCBANK,HDFCBANK.NS
2025-09-25,934.3955688476562,31413279,HDFCBANK,HDFCBANK.NS
2025-09-26,929.6737060546875,14874656,HDFCBANK,HDFCBANK.NS
2025-09-29,934.8382568359375,32398179,HDFCBANK,HDFCBANK.NS
2025-09-30,935.5269165039062,28296687,HDFCBANK,HDFCBANK.NS
2025-10-01,949.5450439453125,25350832,HDFCBANK,HDFCBANK.NS
2025-10-03,949.4467163085938,26658296,HDFCBANK,HDFCBANK.NS
2025-10-06,957.6116333007812,18542683,HDFCBANK,HDFCBANK.NS
2025-10-07,966.514404296875,25535736,HDFCBANK,HDFCBANK.NS
2025-10-08,962.7762451171875,15939710,HDFCBANK,HDFCBANK.NS
2025-10-09,961.2022094726562,15370950,HDFCBANK,HDFCBANK.NS
2025-10-10,964.9404296875,13757080,HDFCBANK,HDFCBANK.NS
2025-10-13,961.1038818359375,18634254,HDFCBANK,HDFCBANK.NS
2025-10-14,961.25146484375,22934382,HDFCBANK,HDFCBANK.NS
2025-10-15,962.3335571289062,23310447,HDFCBANK,HDFCBANK.NS
2025-10-16,978.1715698242188,22936566,HDFCBANK,HDFCBANK.NS
